FECHA (YYMMDD);HORA (HHMM);;
180902;0700;4,59167;
180902;0800;8,96666;
180902;0900;13,7417;
180902;1000;16,25;
180902;1100;17,8417;
180902;1200;19,9667;
180902;1300;21,325;
180902;1400;22,3083;
180902;1500;22,2167;
180902;1600;21,85;
180902;1700;20,9917;
180902;1800;18,3167;
180902;1900;15,4583;
180902;2000;13,325;
180902;2100;11,7333;
180902;2200;10,5583;
180902;2300;9,47501;
180903;0000;8,53334;
180903;0100;7,75834;
180903;0200;7,11667;
180903;0300;6,50833;
180903;0400;5,9;
180903;0500;5,65833;
180903;0600;5,48334;
180903;0700;5,68333;
180903;0800;10,9583;
180903;0900;16,0667;
180903;1000;18,8417;
180903;1100;21,425;
180903;1200;23,2083;
180903;1300;25,325;
180903;1400;27,6333;
180903;1500;28,2;
180903;1600;27,7417;
180903;1700;25,9;
180903;1800;22,2917;
180903;1900;18,7583;
180903;2000;16,0667;
180903;2100;14,6083;
180903;2200;12,9;
180903;2300;12,125;
180904;0000;11,0333;
180904;0100;10,1917;
180904;0200;9,71667;
180904;0300;8,75833;
180904;0400;8,24167;
180904;0500;7,625;
180904;0600;7,36667;
180904;0700;7,9;
180904;0800;14,2667;
180904;0900;19,0083;
180904;1000;22,0417;
180904;1100;24,7083;
180904;1200;27,0667;
180904;1300;29,6833;
180904;1400;28,525;
180904;1500;28,275;
180904;1600;;
180904;1700;;
180904;1800;;
180904;1900;;
180904;2000;;
180904;2100;;
180904;2200;;
180904;2300;;
180905;0000;;
180905;0100;;
180905;0200;;
180905;0300;;
180905;0400;;
180905;0500;;
180905;0600;;
180905;0700;;
180905;0800;;
180905;0900;;
180905;1000;;
180905;1100;;
180905;1200;;
180905;1300;;
180905;1400;;
180905;1500;;
180905;1600;;
180905;1700;;
180905;1800;;
180905;1900;;
180905;2000;;
180905;2100;;
180905;2200;;
180905;2300;;
180906;0000;;
180906;0100;;
180906;0200;;
180906;0300;;
180906;0400;;
180906;0500;;
180906;0600;;
180906;0700;;
180906;0800;;
180906;0900;;
180906;1000;;
180906;1100;;
180906;1200;;
180906;1300;;
180906;1400;;
180906;1500;;
180906;1600;;
180906;1700;;
180906;1800;;
180906;1900;;
180906;2000;;
180906;2100;;
180906;2200;;
180906;2300;;
180907;0000;;
180907;0100;;
180907;0200;;
180907;0300;;
180907;0400;;
180907;0500;;
180907;0600;;
180907;0700;;
180907;0800;;
180907;0900;;
180907;1000;;
180907;1100;;
180907;1200;;
180907;1300;;
180907;1400;;
180907;1500;;
180907;1600;;
180907;1700;;
180907;1800;;
180907;1900;;
180907;2000;;
180907;2100;;
180907;2200;;
180907;2300;;
180908;0000;;
180908;0100;;
180908;0200;;
180908;0300;;
180908;0400;;
180908;0500;;
180908;0600;;
180908;0700;;
180908;0800;;
180908;0900;;
180908;1000;;
180908;1100;;
180908;1200;;
180908;1300;;
180908;1400;;
180908;1500;;
180908;1600;;
180908;1700;;
180908;1800;;
180908;1900;;
180908;2000;;
180908;2100;;
180908;2200;;
180908;2300;;
180909;0000;;
180909;0100;;
180909;0200;;
180909;0300;;
180909;0400;;
180909;0500;;
180909;0600;;
180909;0700;;
180909;0800;;
180909;0900;;
180909;1000;;
180909;1100;;
180909;1200;;
180909;1300;;
180909;1400;;
180909;1500;;
180909;1600;;
180909;1700;;
180909;1800;;
180909;1900;;
180909;2000;;
180909;2100;;
180909;2200;;
180909;2300;;
180910;0000;;
180910;0100;;
180910;0200;;
180910;0300;;
180910;0400;;
180910;0500;;
180910;0600;;
180910;0700;;
180910;0800;;
180910;0900;;
180910;1000;;
180910;1100;;
180910;1200;;
180910;1300;;
180910;1400;;
180910;1500;;
180910;1600;;
180910;1700;;
180910;1800;;
180910;1900;;
180910;2000;;
180910;2100;;
180910;2200;;
180910;2300;;
180911;0000;;
180911;0100;;
180911;0200;;
180911;0300;;
180911;0400;;
180911;0500;;
180911;0600;;
180911;0700;;
180911;0800;;
180911;0900;;
180911;1000;;
180911;1100;;
180911;1200;;
180911;1300;;
180911;1400;;
180911;1500;;
180911;1600;;
180911;1700;;
180911;1800;;
180911;1900;;
180911;2000;;
180911;2100;;
180911;2200;;
180911;2300;;
180912;0000;;
180912;0100;;
180912;0200;;
180912;0300;;
180912;0400;;
180912;0500;;
180912;0600;;
180912;0700;;
180912;0800;;
180912;0900;;
180912;1000;;
180912;1100;;
180912;1200;;
180912;1300;;
180912;1400;;
180912;1500;;
180912;1600;;
180912;1700;;
180912;1800;;
180912;1900;;
180912;2000;;
180912;2100;;
180912;2200;;
180912;2300;;
180913;0000;;
180913;0100;;
180913;0200;;
180913;0300;;
180913;0400;;
180913;0500;;
180913;0600;;
180913;0700;;
180913;0800;;
180913;0900;;
180913;1000;;
180913;1100;;
180913;1200;;
180913;1300;;
180913;1400;;
180913;1500;;
180913;1600;;
180913;1700;;
180913;1800;;
180913;1900;;
180913;2000;;
180913;2100;;
180913;2200;;
180913;2300;;
180914;0000;;
180914;0100;;
180914;0200;;
180914;0300;;
180914;0400;;
180914;0500;;
180914;0600;;
180914;0700;;
180914;0800;;
180914;0900;;
180914;1000;;
180914;1100;;
180914;1200;;
180914;1300;;
180914;1400;;
180914;1500;;
180914;1600;;
180914;1700;;
180914;1800;;
180914;1900;;
180914;2000;;
180914;2100;;
180914;2200;;
180914;2300;;
180915;0000;;
180915;0100;;
180915;0200;;
180915;0300;;
180915;0400;;
180915;0500;;
180915;0600;;
180915;0700;;
180915;0800;;
180915;0900;;
180915;1000;;
180915;1100;;
180915;1200;;
180915;1300;;
180915;1400;;
180915;1500;;
180915;1600;;
180915;1700;;
180915;1800;;
180915;1900;;
180915;2000;;
180915;2100;;
180915;2200;;
180915;2300;;
180916;0000;;
180916;0100;;
180916;0200;;
180916;0300;;
180916;0400;;
180916;0500;;
180916;0600;;
180916;0700;;
180916;0800;;
180916;0900;;
180916;1000;;
180916;1100;;
180916;1200;;
180916;1300;;
180916;1400;;
180916;1500;;
180916;1600;;
180916;1700;;
180916;1800;;
180916;1900;;
180916;2000;;
180916;2100;;
180916;2200;;
180916;2300;;
180917;0000;;
180917;0100;;
180917;0200;;
180917;0300;;
180917;0400;;
180917;0500;;
180917;0600;;
180917;0700;;
180917;0800;;
180917;0900;;
180917;1000;;
180917;1100;;
180917;1200;;
180917;1300;;
180917;1400;;
180917;1500;;
180917;1600;;
180917;1700;;
180917;1800;;
180917;1900;;
180917;2000;;
180917;2100;;
180917;2200;;
180917;2300;;
180918;0000;;
180918;0100;;
180918;0200;;
180918;0300;;
180918;0400;;
180918;0500;;
180918;0600;;
180918;0700;;
180918;0800;;
180918;0900;;
180918;1000;;
180918;1100;;
180918;1200;;
180918;1300;;
180918;1400;;
180918;1500;;
180918;1600;;
180918;1700;;
180918;1800;;
180918;1900;;
180918;2000;;
180918;2100;;
180918;2200;;
180918;2300;;
180919;0000;;
180919;0100;;
180919;0200;;
180919;0300;;
180919;0400;;
180919;0500;;
180919;0600;;
180919;0700;;
180919;0800;;
180919;0900;;
180919;1000;;
180919;1100;;
180919;1200;;
180919;1300;;
180919;1400;;
180919;1500;;
180919;1600;;
180919;1700;;
180919;1800;;
180919;1900;;
180919;2000;;
180919;2100;;
180919;2200;;
180919;2300;;
180920;0000;;
180920;0100;;
180920;0200;;
180920;0300;;
180920;0400;;
180920;0500;;
180920;0600;;
180920;0700;;
180920;0800;;
180920;0900;;
180920;1000;;
180920;1100;;
180920;1200;;
180920;1300;;
180920;1400;;
180920;1500;;
180920;1600;;
180920;1700;;
180920;1800;;
180920;1900;;
180920;2000;;
180920;2100;;
180920;2200;;
180920;2300;;
180921;0000;;
180921;0100;;
180921;0200;;
180921;0300;;
180921;0400;;
180921;0500;;
180921;0600;;
180921;0700;;
180921;0800;;
180921;0900;;
180921;1000;;
180921;1100;;
180921;1200;;
180921;1300;;
180921;1400;;
180921;1500;;
180921;1600;;
180921;1700;;
180921;1800;;
180921;1900;;
180921;2000;;
180921;2100;;
180921;2200;;
180921;2300;;
180922;0000;;
180922;0100;;
180922;0200;;
180922;0300;;
180922;0400;;
180922;0500;;
180922;0600;;
180922;0700;;
180922;0800;;
180922;0900;;
180922;1000;;
180922;1100;;
180922;1200;;
180922;1300;;
180922;1400;;
180922;1500;;
180922;1600;;
180922;1700;;
180922;1800;;
180922;1900;;
180922;2000;;
180922;2100;;
180922;2200;;
180922;2300;;
180923;0000;;
180923;0100;;
180923;0200;;
180923;0300;;
180923;0400;;
180923;0500;;
180923;0600;;
180923;0700;;
180923;0800;;
180923;0900;;
180923;1000;;
180923;1100;;
180923;1200;;
180923;1300;;
180923;1400;;
180923;1500;;
180923;1600;;
180923;1700;;
180923;1800;;
180923;1900;;
180923;2000;;
180923;2100;;
180923;2200;;
180923;2300;;
180924;0000;;
180924;0100;;
180924;0200;;
180924;0300;;
180924;0400;;
180924;0500;;
180924;0600;;
180924;0700;;
180924;0800;;
180924;0900;;
180924;1000;;
180924;1100;;
180924;1200;;
180924;1300;;
180924;1400;;
180924;1500;;
180924;1600;;
180924;1700;;
180924;1800;;
180924;1900;;
180924;2000;;
180924;2100;;
180924;2200;;
180924;2300;;
180925;0000;;
180925;0100;;
180925;0200;;
180925;0300;;
180925;0400;;
180925;0500;;
180925;0600;;
180925;0700;;
180925;0800;;
180925;0900;;
180925;1000;;
180925;1100;;
180925;1200;;
180925;1300;;
180925;1400;;
180925;1500;;
180925;1600;;
180925;1700;;
180925;1800;;
180925;1900;;
180925;2000;;
180925;2100;;
180925;2200;;
180925;2300;;
180926;0000;;
180926;0100;;
180926;0200;;
180926;0300;;
180926;0400;;
180926;0500;;
180926;0600;;
180926;0700;;
180926;0800;;
180926;0900;;
180926;1000;;
180926;1100;;
180926;1200;;
180926;1300;;
180926;1400;;
180926;1500;;
180926;1600;;
180926;1700;;
180926;1800;;
180926;1900;;
180926;2000;;
180926;2100;;
180926;2200;;
180926;2300;;
180927;0000;;
180927;0100;;
180927;0200;;
180927;0300;;
180927;0400;;
180927;0500;;
180927;0600;;
180927;0700;;
180927;0800;;
180927;0900;;
180927;1000;;
180927;1100;;
180927;1200;;
180927;1300;;
180927;1400;;
180927;1500;;
180927;1600;;
180927;1700;;
180927;1800;;
180927;1900;;
180927;2000;;
180927;2100;;
180927;2200;;
180927;2300;;
180928;0000;;
180928;0100;;
180928;0200;;
180928;0300;;
180928;0400;;
180928;0500;;
180928;0600;;
180928;0700;;
180928;0800;;
180928;0900;;
180928;1000;;
180928;1100;;
180928;1200;;
180928;1300;;
180928;1400;;
180928;1500;;
180928;1600;;
180928;1700;;
180928;1800;;
180928;1900;;
180928;2000;;
180928;2100;;
180928;2200;;
180928;2300;;
180929;0000;;
180929;0100;;
180929;0200;;
180929;0300;;
180929;0400;;
180929;0500;;
180929;0600;;
180929;0700;;
180929;0800;;
180929;0900;;
180929;1000;;
180929;1100;;
180929;1200;;
180929;1300;;
180929;1400;;
180929;1500;;
180929;1600;;
180929;1700;;
180929;1800;;
180929;1900;;
180929;2000;;
180929;2100;;
180929;2200;;
180929;2300;;
180930;0000;;
180930;0100;;
180930;0200;;
180930;0300;;
180930;0400;;
180930;0500;;
180930;0600;;
180930;0700;;
180930;0800;;
180930;0900;;
180930;1000;;
180930;1100;;
180930;1200;;
180930;1300;;
180930;1400;;
180930;1500;;
180930;1600;;
180930;1700;;
180930;1800;;
180930;1900;;
180930;2000;;
180930;2100;;
180930;2200;;
180930;2300;;
181001;0000;;
181001;0100;;
181001;0200;;
181001;0300;;
181001;0400;;
181001;0500;;
181001;0600;;
181001;0700;;
181001;0800;;
181001;0900;;
181001;1000;;
181001;1100;;
181001;1200;;
181001;1300;;
181001;1400;;
181001;1500;;
181001;1600;;
181001;1700;;
181001;1800;;
181001;1900;;
181001;2000;;
181001;2100;;
181001;2200;;
181001;2300;;
181002;0000;;
181002;0100;;
181002;0200;;
181002;0300;;
181002;0400;;
181002;0500;;
181002;0600;;
181002;0700;;
181002;0800;;
181002;0900;;
181002;1000;;
181002;1100;;
181002;1200;;
181002;1300;;
181002;1400;;
181002;1500;;
181002;1600;;
181002;1700;;
181002;1800;;
181002;1900;;
181002;2000;;
181002;2100;;
181002;2200;;
181002;2300;;
181003;0000;;
181003;0100;;
181003;0200;;
181003;0300;;
181003;0400;;
181003;0500;;
181003;0600;;
181003;0700;;
181003;0800;;
181003;0900;;
181003;1000;;
181003;1100;;
181003;1200;;
181003;1300;;
181003;1400;;
181003;1500;;
181003;1600;;
181003;1700;;
181003;1800;;
181003;1900;;
181003;2000;;
181003;2100;;
181003;2200;;
181003;2300;;
181004;0000;;
181004;0100;;
181004;0200;;
181004;0300;;
181004;0400;;
181004;0500;;
181004;0600;;
181004;0700;;
181004;0800;;
181004;0900;;
181004;1000;;
181004;1100;;
181004;1200;;
181004;1300;;
181004;1400;;
181004;1500;;
181004;1600;;
181004;1700;;
181004;1800;;
181004;1900;;
181004;2000;;
181004;2100;;
181004;2200;;
181004;2300;;
181005;0000;;
181005;0100;;
181005;0200;;
181005;0300;;
181005;0400;;
181005;0500;;
181005;0600;;
181005;0700;;
181005;0800;;
181005;0900;;
181005;1000;;
181005;1100;;
181005;1200;;
181005;1300;;
181005;1400;;
181005;1500;;
181005;1600;;
181005;1700;;
181005;1800;;
181005;1900;;
181005;2000;;
181005;2100;;
181005;2200;;
181005;2300;;
181006;0000;;
181006;0100;;
181006;0200;;
181006;0300;;
181006;0400;;
181006;0500;;
181006;0600;;
181006;0700;;
181006;0800;;
181006;0900;;
181006;1000;;
181006;1100;;
181006;1200;;
181006;1300;;
181006;1400;;
181006;1500;;
181006;1600;;
181006;1700;;
181006;1800;;
181006;1900;;
181006;2000;;
181006;2100;;
181006;2200;;
181006;2300;;
181007;0000;;
181007;0100;;
181007;0200;;
181007;0300;;
181007;0400;;
181007;0500;;
181007;0600;;
181007;0700;;
181007;0800;;
181007;0900;;
181007;1000;;
181007;1100;;
181007;1200;;
181007;1300;;
181007;1400;15,9167;
181007;1500;16,9917;
181007;1600;17,5652;
181007;1700;16,8917;
181007;1800;15,2833;
181007;1900;13,3333;
181007;2000;12,3083;
181007;2100;11,6583;
181007;2200;11,2;
181007;2300;10,85;
181008;0000;9,86865;
181008;0100;9,6768;
181008;0200;9,80162;
181008;0300;9,75977;
181008;0400;9,15958;
181008;0500;9,90106;
181008;0600;9,92589;
181008;0700;9,70908;
181008;0800;10,7917;
181008;0900;11,9833;
181008;1000;12,2669;
181008;1100;13,25;
181008;1200;13,5535;
181008;1300;15,9033;
181008;1400;17,0979;
181008;1500;17,6975;
181008;1600;18,1471;
181008;1700;16,8384;
181008;1800;14,619;
181008;1900;13,2189;
181008;2000;12,402;
181008;2100;11,5851;
181008;2200;10,8933;
181008;2300;9,96811;
181009;0000;9,60126;
181009;0100;9,8844;
181009;0200;9,87589;
181009;0300;10,0007;
181009;0400;9,99055;
181009;0500;10,0333;
181009;0600;10,0085;
181009;0700;10,3083;
181009;0800;10,7667;
181009;0900;11,2417;
181009;1000;12,1333;
181009;1100;13,4667;
181009;1200;15,7167;
181009;1300;17,3417;
181009;1400;17,925;
181009;1500;17,7083;
181009;1600;17,2583;
181009;1700;16,9417;
181009;1800;15,8833;
181009;1900;14,3833;
181009;2000;12,9096;
181009;2100;11,6011;
181009;2200;10,5509;
181009;2300;9,75073;
181010;0000;9,00966;
181010;0100;8,2337;
181010;0200;8,18352;
181010;0300;8,45833;
181010;0400;7,98505;
181010;0500;7,80164;
181010;0600;8,03644;
181010;0700;9,77792;
181010;0800;11,661;
181010;0900;13,025;
181010;1000;13,7667;
181010;1100;15,2333;
181010;1200;17;
181010;1300;18,3667;
181010;1400;18,1667;
181010;1500;17,525;
181010;1600;17,3182;
181010;1700;17,0417;
181010;1800;16,1268;
181010;1900;15,434;
181010;2000;14,6673;
181010;2100;13,8671;
181010;2200;13,8169;
181010;2300;13,5167;
181011;0000;13,2202;
181011;0100;13,1783;
181011;0200;14,1031;
181011;0300;14,1029;
181011;0400;12,3194;
181011;0500;11,8525;
181011;0600;11,4333;
181011;0700;11,5833;
181011;0800;12,2583;
181011;0900;12,8167;
181011;1000;13,95;
181011;1100;16,1083;
181011;1200;17,8083;
181011;1300;19,8417;
181011;1400;20,2909;
181011;1500;20,1417;
181011;1600;18,7833;
181011;1700;17,45;
181011;1800;14,7;
181011;1900;12,8167;
181011;2000;11,2583;
181011;2100;10,1917;
181011;2200;9,20833;
181011;2300;8,88333;
181012;0000;8,625;
181012;0100;8,14168;
181012;0200;7,53333;
181012;0300;7,53333;
181012;0400;7,95;
181012;0500;8,43333;
181012;0600;8,75;
181012;0700;9,27644;
181012;0800;9,49132;
181012;0900;10,1583;
181012;1000;10,4917;
181012;1100;11,475;
181012;1200;13,1833;
181012;1300;15,2917;
181012;1400;16,1417;
181012;1500;16,4917;
181012;1600;16,4333;
181012;1700;14,8583;
181012;1800;12,3833;
181012;1900;11,35;
181012;2000;10,2083;
181012;2100;9,42752;
181012;2200;8,82733;
181012;2300;8,49307;
181013;0000;8,65196;
181013;0100;8,80182;
181013;0200;8,73494;
181013;0300;8,24309;
181013;0400;8,12624;
181013;0500;7,88334;
181013;0600;8,08333;
181013;0700;8,425;
181013;0800;8,95;
181013;0900;9,66667;
181013;1000;10,6333;
181013;1100;12,3;
181013;1200;14,2083;
181013;1300;16,4333;
181013;1400;17,6667;
181013;1500;18,35;
181013;1600;18,2583;
181013;1700;17,45;
181013;1800;15,5274;
181013;1900;13,1189;
181013;2000;11,6937;
181013;2100;10,5101;
181013;2200;9,42664;
181013;2300;8,64313;
181014;0000;8,44293;
181014;0100;7,67554;
181014;0200;7,25878;
181014;0300;6,67536;
181014;0400;6,18359;
181014;0500;5,75018;
181014;0600;5,78342;
181014;0700;7,85;
181014;0800;11,9417;
181014;0900;13,9833;
181014;1000;16,1417;
181014;1100;17,5417;
181014;1200;18,9917;
181014;1300;20,7333;
181014;1400;21,6131;
181014;1500;21,9961;
181014;1600;22,0873;
181014;1700;21,712;
181014;1800;19,5333;
181014;1900;17,0167;
181014;2000;15,1417;
181014;2100;14,0928;
181014;2200;13,0676;
181014;2300;12,2257;
181015;0000;11,1922;
181015;0100;10,2837;
181015;0200;9,79185;
181015;0300;9,25833;
181015;0400;8,57845;
181015;0500;8,11993;
181015;0600;8,07808;
181015;0700;11,475;
181015;0800;15,875;
181015;0900;18,15;
181015;1000;19,9083;
181015;1100;21,0167;
181015;1200;21,8417;
181015;1300;22,3083;
181015;1400;22,85;
181015;1500;22,2417;
181015;1600;20,8417;
181015;1700;18,6667;
181015;1800;15,5417;
181015;1900;13,6917;
181015;2000;12,8;
181015;2100;12,1421;
181015;2200;11,0583;
181015;2300;10,2;
181016;0000;9,75;
181016;0100;9,15833;
181016;0200;8,75833;
181016;0300;8,23622;
181016;0400;7,60968;
181016;0500;6,94293;
181016;0600;7,31785;
181016;0700;8,43552;
181016;0800;9,04369;
181016;0900;9,81017;
181016;1000;10,775;
181016;1100;11,6583;
181016;1200;12,4583;
181016;1300;12,125;
181016;1400;12,1917;
181016;1500;12,4833;
181016;1600;12,4909;
181016;1700;12,2091;
181016;1800;12,0093;
181016;1900;11,6833;
181016;2000;11,2701;
181016;2100;10,7782;
181016;2200;10,1198;
181016;2300;8,81955;
181017;0000;7,84302;
181017;0100;6,92626;
181017;0200;6,09283;
181017;0300;5,89275;
181017;0400;7,00932;
181017;0500;8,21011;
181017;0600;9,27661;
181017;0700;10,5515;
181017;0800;12,0417;
181017;0900;13;
181017;1000;13,8176;
181017;1100;15,0007;
181017;1200;16,4594;
181017;1300;17,425;
181017;1400;18,2337;
181017;1500;18,4333;
181017;1600;17,89;
181017;1700;16,8333;
181017;1800;15,825;
181017;1900;14,275;
181017;2000;12,2;
181017;2100;10,8333;
181017;2200;9,88335;
181017;2300;9,3;
181018;0000;8,53522;
181018;0100;7,83418;
181018;0200;7,18408;
181018;0300;6,64233;
181018;0400;6,1839;
181018;0500;5,70048;
181018;0600;5,95039;
181018;0700;9,44231;
181018;0800;12,5;
181018;0900;14,7167;
181018;1000;16,6667;
181018;1100;18,7917;
181018;1200;20,5069;
181018;1300;22,4083;
181018;1400;23,3479;
181018;1500;23,1891;
181018;1600;22,5971;
181018;1700;21,1218;
181018;1800;18,575;
181018;1900;16,55;
181018;2000;15,175;
181018;2100;14,1667;
181018;2200;13,0266;
181018;2300;12,2264;
181019;0000;11,8345;
181019;0100;11,2344;
181019;0200;10,4759;
181019;0300;9,68404;
181019;0400;8,85052;
181019;0500;8,25034;
181019;0600;8,79184;
181019;0700;11,9667;
181019;0800;15,2417;
181019;0900;17,8;
181019;1000;20,0167;
181019;1100;21,7417;
181019;1200;22,4;
181019;1300;23,1083;
181019;1400;22,7333;
181019;1500;22,8377;
181019;1600;22,425;
181019;1700;20,4833;
181019;1800;17,9167;
181019;1900;15,175;
181019;2000;13,5917;
181019;2100;12,3083;
181019;2200;10,9842;
181019;2300;10,0507;
181020;0000;9,44221;
181020;0100;8,9837;
181020;0200;8,14186;
181020;0300;7,79167;
181020;0400;7,4184;
181020;0500;7,0433;
181020;0600;7,07654;
181020;0700;9,88335;
181020;0800;12,5333;
181020;0900;14,825;
181020;1000;17,175;
181020;1100;19,2833;
181020;1200;20,4;
181020;1300;21,625;
181020;1400;22,695;
181020;1500;23,0279;
181020;1600;22,6609;
181020;1700;21,5022;
181020;1800;18,8667;
181020;1900;16,1167;
181020;2000;14,3917;
181020;2100;13,225;
181020;2200;12,3333;
181020;2300;11,6333;
181021;0000;10,8285;
181021;0100;10,2783;
181021;0200;9,97809;
181021;0300;9,23624;
181021;0400;8,69438;
181021;0500;8,71086;
181021;0600;8,6857;
181021;0700;10,8;
181021;0800;13,8417;
181021;0900;15,7833;
181021;1000;17,625;
181021;1100;20,0333;
181021;1200;21,675;
181021;1300;23,0083;
181021;1400;23,975;
181021;1500;24,05;
181021;1600;23,45;
181021;1700;22,5667;
181021;1800;21,1;
181021;1900;18,9167;
181021;2000;17,7333;
181021;2100;16,5982;
181021;2200;15,4114;
181021;2300;13,9196;
181022;0000;13,311;
181022;0100;12,2608;
181022;0200;11,744;
181022;0300;11,4522;
181022;0400;11,3187;
181022;0500;11,2685;
181022;0600;11,5266;
181022;0700;13,8515;
181022;0800;16,8583;
181022;0900;18,9417;
181022;1000;20,4167;
181022;1100;22,4667;
181022;1200;24,1667;
181022;1300;24,4417;
181022;1400;23,8504;
181022;1500;23,9667;
181022;1600;24,4819;
181022;1700;24,2648;
181022;1800;22,1562;
181022;1900;19,8167;
181022;2000;18,0054;
181022;2100;16,5218;
181022;2200;15,1774;
181022;2300;13,9689;
181023;0000;12,8603;
181023;0100;12,0185;
181023;0200;11,8266;
181023;0300;10,7097;
181023;0400;10,0679;
181023;0500;9,80107;
181023;0600;10,2342;
181023;0700;14,634;
181023;0800;18,7333;
181023;0900;20,525;
181023;1000;21,6667;
181023;1100;23;
181023;1200;23,3333;
181023;1300;22,3815;
181023;1400;21,2312;
181023;1500;20,2083;
181023;1600;17,2;
181023;1700;15,6833;
181023;1800;14,4583;
181023;1900;13,3;
181023;2000;12,9917;
181023;2100;12,6;
181023;2200;12,5417;
181023;2300;12,1097;
181024;0000;11,668;
181024;0100;11,4094;
181024;0200;11,2333;
181024;0300;11,1083;
181024;0400;11,0422;
181024;0500;10,742;
181024;0600;10,6669;
181024;0700;11,7;
181024;0800;13,8583;
181024;0900;16,5417;
181024;1000;18,7583;
181024;1100;19,725;
181024;1200;20,575;
181024;1300;21,8083;
181024;1400;22,2167;
181024;1500;22,0083;
181024;1600;21,1167;
181024;1700;20,425;
181024;1800;19,45;
181024;1900;18,2;
181024;2000;16,875;
181024;2100;16,4272;
181024;2200;15,7176;
181024;2300;14,7833;
181025;0000;14,1;
181025;0100;13,7917;
181025;0200;13,4167;
181025;0300;12,9917;
181025;0400;12,725;
181025;0500;12,5366;
181025;0600;12,7531;
181025;0700;14,025;
181025;0800;15,8;
181025;0900;17,775;
181025;1000;19,9417;
181025;1100;20,075;
181025;1200;20,4333;
181025;1300;20,9;
181025;1400;20,8667;
181025;1500;20,675;
181025;1600;19,9917;
181025;1700;20,3;
181025;1800;19,2583;
181025;1900;17,4083;
181025;2000;16,0678;
181025;2100;15,1754;
181025;2200;14,35;
181025;2300;13,1917;
181026;0000;12,4365;
181026;0100;11,6613;
181026;0200;10,9945;
181026;0300;10,2859;
181026;0400;9,58578;
181026;0500;9,19394;
181026;0600;10,0854;
181026;0700;12,8602;
181026;0800;15,75;
181026;0900;18,2;
181026;1000;20,4083;
181026;1100;22,125;
181026;1200;23,9417;
181026;1300;25,4767;
181026;1400;26,343;
181026;1500;26,5593;
181026;1600;26,3423;
181026;1700;25,5085;
181026;1800;;
181026;1900;;
181026;2000;;
181026;2100;;
181026;2200;;
181026;2300;;
181027;0000;;
181027;0100;;
181027;0200;;
181027;0300;;
181027;0400;;
181027;0500;;
181027;0600;;
181027;0700;;
181027;0800;;
181027;0900;;
181027;1000;;
181027;1100;21,5667;
181027;1200;22,9333;
181027;1300;23,9417;
181027;1400;24,2587;
181027;1500;25,525;
181027;1600;24,6236;
181027;1700;24,1898;
181027;1800;23,3145;
181027;1900;21,3308;
181027;2000;20,0721;
181027;2100;18,1301;
181027;2200;16,813;
181027;2300;16,2376;
181028;0000;15,202;
181028;0100;15,0935;
181028;0200;14,9433;
181028;0300;14,7347;
181028;0400;14,5096;
181028;0500;14,1261;
181028;0600;14,3676;
181028;0700;16,3417;
181028;0800;19,05;
181028;0900;20,8;
181028;1000;21,7583;
181028;1100;22,2417;
181028;1200;23,5333;
181028;1300;23,95;
181028;1400;24,2167;
181028;1500;22,6833;
181028;1600;22,1;
181028;1700;21,525;
181028;1800;19,55;
181028;1900;18,1543;
181028;2000;16,975;
181028;2100;16,9583;
181028;2200;16,5032;
181028;2300;15,9847;
181029;0000;15,9012;
181029;0100;15,5928;
181029;0200;15,2009;
181029;0300;14,8424;
181029;0400;14,7005;
181029;0500;14,6503;
181029;0600;14,9419;
181029;0700;15,95;
181029;0800;17,6417;
181029;0900;19,0083;
181029;1000;20,2167;
181029;1100;21,325;
181029;1200;22,1917;
181029;1300;22,4917;
181029;1400;21,4;
181029;1500;19,95;
181029;1600;18,5667;
181029;1700;17,9917;
181029;1800;17,0667;
181029;1900;16,0946;
181029;2000;14,9917;
181029;2100;13,8178;
181029;2200;13,3926;
181029;2300;12,9174;
181030;0000;12,2923;
181030;0100;11,5171;
181030;0200;11,4252;
181030;0300;11,3833;
181030;0400;11,6126;
181030;0500;11,4616;
181030;0600;11,2091;
181030;0700;11,6362;
181030;0800;12,6667;
181030;0900;15,1917;
181030;1000;17,4917;
181030;1100;19,6167;
181030;1200;20,7333;
181030;1300;21,9583;
181030;1400;22,9116;
181030;1500;23,1362;
181030;1600;22,3859;
181030;1700;21,0167;
181030;1800;19,5833;
181030;1900;17,85;
181030;2000;16,575;
181030;2100;15,5167;
181030;2200;14,7417;
181030;2300;14,0833;
181031;0000;13,8201;
181031;0100;13,6283;
181031;0200;13,4198;
181031;0300;13,6446;
181031;0400;13,5527;
181031;0500;12,5108;
181031;0600;12,8191;
181031;0700;15,2583;
181031;0800;17,075;
181031;0900;19,0417;
181031;1000;21,225;
181031;1100;22,6917;
181031;1200;23,575;
181031;1300;24,65;
181031;1400;24,8685;
181031;1500;24,4682;
181031;1600;23,5844;
181031;1700;22,5174;
181031;1800;20,7;
181031;1900;18,2917;
181031;2000;16,2917;
181031;2100;15,67;
181031;2200;14,9448;
181031;2300;14,4112;
181101;0000;13,486;
181101;0100;12,9608;
181101;0200;12,2106;
181101;0300;12,1113;
181101;0400;12,302;
181101;0500;12,5851;
181101;0600;13,1266;
181101;0700;13,7765;
181101;0800;14,75;
181101;0900;15,575;
181101;1000;16,2417;
181101;1100;17;
